X,Y
3654,34322.922
3655,34315.102
3656,34308.047
3657,34302.828
3658,34296.023
3659,34288.332
3660,34284.105
3661,34278.984
3662,34268.684
3663,34261.652
3664,34258.094
3665,34250.691
3666,34243.387
3667,34238.672
3668,34232.914
3669,34228.957
3670,34220.250
3671,34214.770
3672,34206.805
3673,34202.664
3674,34197.363
3675,34189.848
3676,34185.938
3677,34180.375
3678,34170.703
3679,34169.000
3680,34164.293
3681,34158.996
3682,34151.191
3683,34148.426
3684,34144.410
3685,34140.176
3686,34130.367
3687,34126.863
3688,34122.359
3689,34114.949
3690,34108.191
3691,34105.801
3692,34100.445
3693,34096.141
3694,34091.289
3695,34086.559
3696,34083.059
3697,34081.734
3698,34075.438
3699,34072.355
3700,34069.504
3701,34060.586
3702,34055.473
3703,34051.195
3704,34048.586
3705,34046.258
3706,34045.020
3707,34041.590
3708,34035.758
3709,34032.090
3710,34025.215
3711,34022.320
3712,34014.781
3713,34012.992
3714,34011.500
3715,34005.383
3716,34002.184
3717,33997.621
3718,33997.105
3719,33992.059
3720,33989.059
3721,33984.891
3722,33985.168
3723,33980.340
3724,33976.398
3725,33970.188
3726,33968.496
3727,33963.520
3728,33961.961
3729,33955.070
3730,33950.934
3731,33952.469
3732,33948.988
3733,33945.977
3734,33944.453
3735,33939.703
3736,33934.461
3737,33932.453
3738,33929.539
3739,33926.188
3740,33926.395
3741,33920.988
3742,33915.387
3743,33914.203
3744,33913.980
3745,33911.574
3746,33903.805
3747,33901.707
3748,33897.824
3749,33899.152
3750,33896.977
3751,33893.094
3752,33892.367
3753,33889.949
3754,33886.406
3755,33883.652
3756,33882.324
3757,33878.875
3758,33876.535
3759,33871.988
3760,33871.801
3761,33871.668
3762,33868.605
3763,33865.074
3764,33862.914
3765,33858.098
3766,33858.863
3767,33857.145
3768,33851.961
3769,33851.375
3770,33848.211
3771,33847.449
3772,33844.625
3773,33843.590
3774,33840.359
3775,33841.684
3776,33833.285
3777,33832.309
3778,33832.652
3779,33832.262
3780,33829.742
3781,33829.098
3782,33825.965
3783,33823.773
3784,33825.105
3785,33826.707
3786,33828.117
3787,33835.895
3788,33844.555
3789,33854.168
3790,33863.191
3791,33871.812
3792,33876.574
3793,33886.484
3794,33896.293
3795,33902.695
3796,33912.195
3797,33917.340
3798,33930.664
3799,33937.348
3800,33944.852
3801,33953.617
3802,33959.012
3803,33968.926
3804,33973.797
3805,33982.711
3806,33992.301
3807,34001.566
3808,34005.688
3809,34014.031
3810,34020.992
3811,34029.914
3812,34035.742
3813,34040.555
3814,34048.180
3815,34056.691
3816,34062.559
3817,34067.172
3818,34073.551
3819,34079.090
3820,34089.324
3821,34097.871
3822,34103.191
3823,34107.078
3824,34111.074
3825,34116.285
3826,34120.371
3827,34126.613
3828,34137.137
3829,34140.562
3830,34146.871
3831,34153.473
3832,34160.727
3833,34165.695
3834,34169.559
3835,34173.535
3836,34181.391
3837,34188.777
3838,34193.379
3839,34198.809
3840,34204.152
3841,34211.852
3842,34216.270
3843,34220.445
3844,34222.777
3845,34231.820
3846,34237.168
3847,34242.980
3848,34244.004
3849,34252.543
3850,34257.035
3851,34259.176
3852,34264.176
3853,34268.391
3854,34272.336
3855,34281.492
3856,34281.895
3857,34288.953
3858,34295.078
3859,34295.945
3860,34303.473
3861,34307.363
3862,34313.293
3863,34314.496
3864,34320.871
3865,34324.082
3866,34330.184
3867,34333.453
3868,34338.363
3869,34340.672
3870,34345.605
3871,34350.582
3872,34354.992
3873,34356.855
3874,34358.895
3875,34366.848
3876,34373.488
3877,34379.098
3878,34379.938
3879,34383.680
3880,34387.008
3881,34392.574
3882,34394.117
3883,34398.176
3884,34402.023
3885,34404.531
3886,34408.977
3887,34413.207
3888,34416.523
3889,34420.961
3890,34423.270
3891,34426.320
3892,34432.711
3893,34435.277
3894,34438.820
3895,34444.137
3896,34444.855
3897,34448.055
3898,34454.227
3899,34453.516
3900,34458.117
3901,34461.195
3902,34464.555
3903,34466.199
3904,34472.668
3905,34476.262
3906,34475.973
3907,34481.762
3908,34485.473
3909,34487.648
3910,34492.344
3911,34493.680
3912,34496.035
3913,34499.191
3914,34503.172
3915,34506.035
3916,34513.285
3917,34512.344
3918,34517.480
3919,34514.516
3920,34517.891
3921,34522.316
3922,34526.605
3923,34529.559
3924,34533.383
3925,34534.469
3926,34535.070
3927,34538.141
3928,34542.148
3929,34544.688
3930,34546.320
3931,34554.145
3932,34552.469
3933,34554.809
3934,34555.414
3935,34557.766
3936,34562.449
3937,34562.789
3938,34564.777
3939,34567.223
3940,34570.387
3941,34571.527
3942,34574.242
3943,34580.562
3944,34582.793
3945,34585.828
3946,34589.238
3947,34591.910
3948,34592.652
3949,34597.832
3950,34598.562
3951,34600.637
3952,34603.973
3953,34605.043
3954,34604.613
3955,34608.590
3956,34613.035
3957,34612.480
3958,34611.637
3959,34616.793
3960,34618.684
3961,34617.371
3962,34612.211
3963,34604.996
3964,34596.285
3965,34590.020
3966,34581.828
3967,34570.480
3968,34565.055
3969,34557.980
3970,34548.945
3971,34537.340
3972,34527.969
3973,34522.785
3974,34518.574
3975,34510.480
3976,34502.809
3977,34496.402
3978,34490.449
3979,34479.344
3980,34468.238
3981,34462.598
3982,34453.305
3983,34448.824
3984,34444.453
3985,34440.762
3986,34432.875
3987,34424.059
3988,34415.762
3989,34408.047
3990,34403.031
3991,34392.500
3992,34393.891
3993,34384.887
3994,34378.949
3995,34367.656
3996,34365.934
3997,34363.305
3998,34356.625
3999,34349.305
4000,34342.777
4001,34336.652
4002,34328.996
4003,34327.898
4004,34320.941
4005,34315.730
4006,34312.859
4007,34305.797
4008,34301.922
4009,34292.922
4010,34286.793
4011,34283.219
4012,34279.117
4013,34276.387
4014,34268.020
4015,34263.836
4016,34258.664
4017,34254.578
4018,34253.801
4019,34246.453
4020,34239.629
4021,34237.668
4022,34229.012
4023,34224.566
4024,34220.285
4025,34214.492
4026,34211.773
4027,34209.953
4028,34202.625
4029,34198.438
4030,34194.832
4031,34188.309
4032,34185.914
4033,34183.570
4034,34180.555
4035,34173.688
4036,34168.664
4037,34166.297
4038,34162.145
4039,34158.977
4040,34154.344
4041,34152.238
4042,34144.020
4043,34141.750
4044,34139.215
4045,34134.762
4046,34133.820
4047,34131.625
4048,34128.352
4049,34125.641
4050,34120.594
4051,34114.430
4052,34114.402
4053,34110.113
4054,34107.805
4055,34104.016
4056,34103.602
4057,34101.582
4058,34096.395
4059,34093.359
4060,34088.008
4061,34088.551
4062,34084.355
4063,34080.562
4064,34078.660
4065,34073.789
4066,34072.223
4067,34070.199
4068,34065.727
4069,34064.402
4070,34062.406
4071,34060.090
4072,34054.762
4073,34054.262
4074,34054.371
4075,34050.309
4076,34047.379
4077,34043.328
4078,34040.906
4079,34038.082
4080,34037.324
4081,34034.797
4082,34030.473
4083,34027.043
4084,34022.750
4085,34024.012
4086,34023.648
4087,34018.000
4088,34014.824
4089,34012.320
4090,34013.801
4091,34007.711
4092,34007.016
4093,34003.785
4094,34000.391
4095,34001.121
4096,33997.285
4097,33993.859
4098,33996.438
4099,33994.945
4100,33994.117
4101,33990.234
4102,33988.789
4103,33985.387
4104,33984.730
4105,33981.039
4106,33978.477
4107,33978.594
4108,33975.613
4109,33972.809
4110,33972.656
4111,33972.180
4112,33967.449
4113,33967.438
4114,33967.621
4115,33964.805
4116,33966.434
4117,33962.898
4118,33964.422
4119,33964.754
4120,33970.723
4121,33975.043
4122,33986.598
4123,33994.734
4124,34003.422
4125,34011.086
4126,34018.793
4127,34027.738
4128,34035.082
4129,34042.391
4130,34048.684
4131,34053.887
4132,34065.289
4133,34070.262
4134,34077.082
4135,34083.684
4136,34090.703
4137,34099.164
4138,34104.453
4139,34112.879
4140,34119.277
4141,34126.391
4142,34130.777
4143,34140.355
4144,34147.168
4145,34153.762
4146,34159.250
4147,34163.660
4148,34172.438
4149,34181.746
4150,34186.168
4151,34194.012
4152,34201.668
4153,34203.684
4154,34210.547
4155,34212.613
4156,34220.992
4157,34229.602
4158,34231.355
4159,34238.621
4160,34241.254
4161,34248.168
4162,34251.750
4163,34256.082
4164,34259.371
4165,34267.691
4166,34271.695
4167,34279.117
4168,34287.305
4169,34293.523
4170,34299.320
4171,34300.109
4172,34305.281
4173,34311.180
4174,34317.133
4175,34321.930
4176,34329.148
4177,34335.953
4178,34337.730
4179,34343.574
4180,34345.273
4181,34352.008
4182,34358.035
4183,34357.871
4184,34362.848
4185,34367.582
4186,34373.273
4187,34377.945
4188,34381.680
4189,34385.641
4190,34388.617
4191,34394.953
4192,34396.980
4193,34404.113
4194,34409.875
4195,34413.633
4196,34416.078
4197,34419.008
4198,34425.527
4199,34428.137
4200,34431.828
4201,34437.805
4202,34445.723
4203,34446.406
4204,34451.129
4205,34453.676
4206,34455.895
4207,34459.316
4208,34460.879
4209,34465.469
4210,34468.879
4211,34472.266
4212,34478.492
4213,34482.391
4214,34483.551
4215,34488.141
4216,34492.828
4217,34494.227
4218,34497.891
4219,34501.711
4220,34504.273
4221,34508.758
4222,34513.582
4223,34516.430
4224,34519.898
4225,34521.027
4226,34523.227
4227,34526.367
4228,34530.152
4229,34532.352
4230,34536.328
4231,34537.574
4232,34542.145
4233,34544.129
4234,34549.930
4235,34554.414
4236,34556.918
4237,34559.766
4238,34563.066
4239,34563.078
4240,34564.668
4241,34566.691
4242,34571.883
4243,34574.867
4244,34578.262
4245,34580.812
4246,34584.711
4247,34588.039
4248,34592.777
4249,34594.605
4250,34592.996
4251,34600.719
4252,34601.531
4253,34601.355
4254,34607.828
4255,34611.805
4256,34615.406
4257,34614.684
4258,34618.828
4259,34618.332
4260,34621.426
4261,34623.828
4262,34626.223
4263,34633.543
4264,34631.902
4265,34636.203
4266,34637.180
4267,34641.625
4268,34639.629
4269,34642.453
4270,34645.004
4271,34646.656
4272,34651.988
4273,34654.812
4274,34656.699
4275,34659.223
4276,34658.129
4277,34660.410
4278,34664.379
4279,34664.008
4280,34669.297
4281,34670.477
4282,34672.668
4283,34675.168
4284,34673.238
4285,34675.070
4286,34676.090
4287,34681.066
4288,34682.945
4289,34688.613
4290,34687.973
4291,34692.652
4292,34693.176
4293,34693.207
4294,34693.172
4295,34685.355
4296,34680.074
4297,34673.945
4298,34666.938
4299,34658.355
4300,34651.711
4301,34644.602
4302,34636.453
4303,34629.680
4304,34619.441
4305,34612.875
4306,34608.344
4307,34600.523
4308,34587.820
4309,34585.508
4310,34579.566
4311,34573.148
4312,34564.457
4313,34557.781
4314,34553.793
4315,34547.723
4316,34539.859
4317,34532.500
4318,34526.691
4319,34518.559
4320,34515.840
4321,34509.922
4322,34504.430
4323,34497.801
4324,34490.301
4325,34483.934
4326,34481.730
4327,34475.418
4328,34467.070
4329,34462.172
4330,34456.164
4331,34452.164
4332,34445.168
4333,34440.652
4334,34434.895
4335,34432.594
4336,34427.180
4337,34420.312
4338,34419.844
4339,34413.707
4340,34408.910
4341,34406.512
4342,34400.660
4343,34397.023
4344,34391.199
4345,34386.145
4346,34377.668
4347,34374.973
4348,34373.070
4349,34365.910
4350,34362.047
4351,34359.133
4352,34353.449
4353,34349.332
4354,34345.633
4355,34340.840
4356,34335.988
4357,34336.906
4358,34329.145
4359,34326.750
4360,34323.062
4361,34319.887
4362,34315.020
4363,34308.316
4364,34305.496
4365,34300.891
4366,34297.863
4367,34293.336
4368,34292.211
4369,34284.590
4370,34284.684
4371,34280.121
4372,34275.527
4373,34272.234
4374,34272.945
4375,34268.730
4376,34266.348
4377,34263.965
4378,34259.344
4379,34254.359
4380,34251.996
4381,34248.348
4382,34244.359
4383,34240.422
4384,34237.207
4385,34236.051
4386,34235.223
4387,34234.523
4388,34228.168
4389,34226.598
4390,34219.309
4391,34221.047
4392,34217.359
4393,34210.734
4394,34210.789
4395,34209.645
4396,34210.227
4397,34203.711
4398,34200.129
4399,34197.895
4400,34192.738
4401,34191.133
4402,34187.355
4403,34184.723
4404,34183.480
4405,34183.707
4406,34180.586
4407,34176.531
4408,34175.312
4409,34170.078
4410,34172.980
4411,34166.953
4412,34166.168
4413,34163.922
4414,34157.746
4415,34159.141
4416,34157.184
4417,34154.707
4418,34153.117
4419,34153.078
4420,34148.590
4421,34148.133
4422,34142.801
4423,34141.262
4424,34139.902
4425,34138.352
4426,34134.891
4427,34134.863
4428,34133.477
4429,34132.227
4430,34129.656
4431,34127.141
4432,34129.164
4433,34122.980
4434,34120.715
4435,34118.250
4436,34114.242
4437,34112.555
4438,34112.680
4439,34108.047
4440,34106.234
4441,34108.859
4442,34107.434
4443,34107.453
4444,34103.613
4445,34101.125
4446,34097.457
4447,34096.754
4448,34095.656
4449,34095.895
4450,34098.531
4451,34093.383
4452,34096.438
4453,34099.648
4454,34112.117
4455,34115.094
4456,34124.785
4457,34135.211
4458,34139.902
4459,34147.277
4460,34156.793
4461,34163.129
4462,34170.676
4463,34177.777
4464,34184.844
4465,34190.969
4466,34196.117
4467,34205.301
4468,34210.211
4469,34215.285
4470,34218.844
4471,34231.266
4472,34236.262
4473,34243.426
4474,34251.293
4475,34255.355
4476,34260.500
4477,34265.328
4478,34272.523
4479,34279.664
4480,34288.496
4481,34291.621
4482,34298.121
4483,34302.500
4484,34306.824
4485,34313.387
4486,34318.434
4487,34328.020
4488,34332.027
4489,34340.672
4490,34346.461
4491,34349.895
4492,34354.523
4493,34359.547
4494,34364.305
4495,34370.629
4496,34375.902
4497,34379.902
4498,34388.027
4499,34388.348
4500,34396.016
4501,34401.637
4502,34403.793
4503,34410.430
4504,34415.434
4505,34417.426
4506,34423.824
4507,34431.812
4508,34432.285
4509,34438.785
4510,34445.105
4511,34447.488
4512,34452.008
4513,34457.238
4514,34462.527
4515,34465.000
4516,34471.773
4517,34478.691
4518,34481.340
4519,34482.941
4520,34487.621
4521,34491.918
4522,34497.156
4523,34498.480
4524,34501.453
4525,34509.020
4526,34509.828
4527,34516.152
4528,34518.398
4529,34521.273
4530,34525.621
4531,34526.746
4532,34532.332
4533,34534.762
4534,34537.508
4535,34540.746
4536,34545.047
4537,34550.285
4538,34553.109
4539,34553.727
4540,34558.125
4541,34563.836
4542,34566.020
4543,34569.191
4544,34573.543
4545,34575.609
4546,34583.023
4547,34586.223
4548,34586.586
4549,34591.875
4550,34592.930
4551,34597.473
4552,34600.031
4553,34603.008
4554,34605.555
4555,34610.637
4556,34610.492
4557,34611.934
4558,34613.512
4559,34618.117
4560,34619.824
4561,34624.465
4562,34627.129
4563,34631.613
4564,34632.188
4565,34637.812
4566,34639.820
4567,34642.004
4568,34645.164
4569,34647.281
4570,34650.355
4571,34653.551
4572,34656.934
4573,34658.434
4574,34662.930
4575,34661.996
4576,34665.523
4577,34668.707
4578,34672.078
4579,34674.379
4580,34676.613
4581,34681.203
4582,34685.688
4583,34686.934
4584,34686.477
4585,34688.637
4586,34691.941
4587,34692.039
4588,34695.164
4589,34695.191
4590,34700.738
4591,34697.625
4592,34702.980
4593,34704.238
4594,34706.699
4595,34710.391
4596,34711.113
4597,34713.773
4598,34719.828
4599,34721.086
4600,34723.559
4601,34724.277
4602,34725.254
4603,34726.422
4604,34730.000
4605,34732.473
4606,34735.109
4607,34736.250
4608,34735.188
4609,34739.262
4610,34744.715
4611,34743.008
4612,34744.312
4613,34748.875
4614,34748.828
4615,34750.246
4616,34752.395
4617,34756.359
4618,34757.312
4619,34759.078
4620,34760.980
4621,34761.820
4622,34764.738
4623,34770.922
4624,34765.715
4625,34772.758
4626,34766.379
4627,34771.062
4628,34768.836
4629,34765.305
4630,34758.957
4631,34752.324
4632,34746.000
4633,34738.598
4634,34730.184
4635,34727.594
4636,34716.477
4637,34710.922
4638,34703.488
4639,34697.504
4640,34689.250
4641,34682.270
4642,34675.773
4643,34670.695
4644,34663.246
4645,34656.273
4646,34647.031
4647,34646.875
4648,34640.355
4649,34632.371
4650,34629.379
4651,34624.500
4652,34615.070
4653,34610.266
4654,34601.047
4655,34596.070
4656,34593.469
4657,34585.961
4658,34584.023
4659,34574.652
4660,34569.453
4661,34566.637
4662,34561.793
4663,34558.863
4664,34554.551
4665,34550.375
4666,34544.023
4667,34541.883
4668,34534.148
4669,34530.914
4670,34522.977
4671,34516.102
4672,34512.047
4673,34508.879
4674,34503.156
4675,34499.715
4676,34496.977
4677,34494.688
4678,34486.051
4679,34483.793
4680,34480.316
4681,34474.418
4682,34470.168
4683,34466.922
4684,34460.719
4685,34460.176
4686,34454.641
4687,34452.070
4688,34447.973
4689,34443.543
4690,34439.191
4691,34435.508
4692,34429.441
4693,34428.305
4694,34426.137
4695,34419.996
4696,34418.090
4697,34414.109
4698,34409.250
4699,34407.598
4700,34405.992
4701,34401.574
4702,34394.664
4703,34397.934
4704,34392.977
4705,34389.402
4706,34385.621
4707,34382.984
4708,34380.105
4709,34376.348
4710,34377.957
4711,34373.512
4712,34368.336
4713,34363.914
4714,34362.203
4715,34359.477
4716,34356.867
4717,34354.148
4718,34348.609
4719,34348.414
4720,34345.148
4721,34339.531
4722,34340.559
4723,34337.660
4724,34334.996
4725,34331.535
4726,34329.344
4727,34326.387
4728,34323.816
4729,34321.379
4730,34321.477
4731,34315.738
4732,34315.184
4733,34313.152
4734,34306.949
4735,34308.684
4736,34301.414
4737,34298.934
4738,34302.023
4739,34299.773
4740,34297.867
4741,34293.961
4742,34294.391
4743,34290.867
4744,34289.664
4745,34285.406
4746,34285.902
4747,34284.508
4748,34277.203
4749,34277.242
4750,34275.758
4751,34271.578
4752,34268.637
4753,34265.555
4754,34264.855
4755,34264.172
4756,34262.195
4757,34261.129
4758,34258.664
4759,34258.004
4760,34258.918
4761,34256.512
4762,34256.508
4763,34251.953
4764,34249.191
4765,34249.117
4766,34245.605
4767,34244.832
4768,34244.934
4769,34243.691
4770,34243.461
4771,34241.730
4772,34242.137
4773,34236.453
4774,34236.941
4775,34235.934
4776,34232.102
4777,34231.023
4778,34227.172
4779,34227.816
4780,34225.148
4781,34222.793
4782,34226.164
4783,34220.844
4784,34222.227
4785,34225.184
4786,34226.414
4787,34231.918
4788,34240.445
4789,34243.527
4790,34252.176
4791,34258.016
4792,34265.406
4793,34272.730
4794,34278.723
4795,34287.613
4796,34291.449
4797,34300.250
4798,34308.953
4799,34311.305
4800,34315.996
4801,34321.621
4802,34328.773
4803,34336.098
4804,34341.656
4805,34349.988
4806,34355.484
4807,34362.398
4808,34364.133
4809,34368.449
4810,34377.273
4811,34383.156
4812,34388.090
4813,34392.988
4814,34399.113
4815,34401.188
4816,34411.465
4817,34415.887
4818,34420.836
4819,34426.648
4820,34432.340
4821,34437.566
4822,34441.203
4823,34444.762
4824,34452.309
4825,34456.684
4826,34461.094
4827,34464.043
4828,34467.605
4829,34476.105
4830,34482.047
4831,34487.402
4832,34488.090
4833,34491.184
4834,34496.578
4835,34498.445
4836,34505.777
4837,34508.492
4838,34513.348
4839,34517.648
4840,34523.910
4841,34530.047
4842,34530.637
4843,34538.582
4844,34538.449
4845,34543.676
4846,34548.895
4847,34553.289
4848,34557.312
4849,34563.504
4850,34566.371
4851,34568.199
4852,34572.117
4853,34572.340
4854,34576.887
4855,34587.820
4856,34586.012
4857,34591.461
4858,34593.773
4859,34599.227
4860,34598.910
4861,34603.406
4862,34605.582
4863,34608.121
4864,34611.246
4865,34615.453
4866,34616.766
4867,34622.250
4868,34627.418
4869,34631.578
4870,34637.102
4871,34636.523
4872,34640.934
4873,34642.836
4874,34644.418
4875,34647.707
4876,34654.188
4877,34655.484
4878,34655.512
4879,34661.234
4880,34668.289
4881,34667.988
4882,34670.695
4883,34673.930
4884,34677.355
4885,34681.219
4886,34684.883
4887,34687.340
4888,34687.785
4889,34689.477
4890,34693.566
4891,34696.574
4892,34699.551
4893,34701.828
4894,34705.184
4895,34708.426
4896,34707.574
4897,34708.773
4898,34715.746
4899,34716.254
4900,34718.992
4901,34723.871
4902,34723.043
4903,34726.230
4904,34725.359
4905,34729.215
4906,34730.965
4907,34734.137
4908,34739.074
4909,34741.336
4910,34741.309
4911,34740.078
4912,34745.469
4913,34746.031
4914,34750.242
4915,34755.047
4916,34755.613
4917,34758.656
4918,34759.188
4919,34765.555
4920,34765.648
4921,34765.414
4922,34768.652
4923,34767.594
4924,34768.281
4925,34773.000
4926,34774.324
4927,34778.695
4928,34781.227
4929,34782.234
4930,34783.586
4931,34780.934
4932,34783.480
4933,34788.867
4934,34789.992
4935,34793.914
4936,34796.805
4937,34797.984
4938,34799.930
4939,34795.941
4940,34801.168
4941,34802.867
4942,34804.367
4943,34808.344
4944,34811.512
4945,34813.211
4946,34816.023
4947,34815.062
4948,34818.645
4949,34815.531
4950,34818.016
4951,34820.207
4952,34822.016
4953,34825.336
4954,34826.238
4955,34826.457
4956,34829.871
4957,34832.719
4958,34834.879
4959,34837.344
4960,34836.953
4961,34836.832
4962,34831.957
4963,34827.457
4964,34819.680
4965,34812.762
4966,34809.055
4967,34800.676
4968,34795.316
4969,34790.078
4970,34782.902
4971,34775.227
4972,34770.477
4973,34763.637
4974,34757.793
4975,34753.922
4976,34747.434
4977,34740.855
4978,34732.836
4979,34728.055
4980,34723.809
4981,34721.520
4982,34714.477
4983,34706.293
4984,34703.980
4985,34695.906
4986,34687.918
4987,34687.020
4988,34677.566
4989,34671.312
4990,34667.859
4991,34666.227
4992,34661.051
4993,34653.430
4994,34651.887
4995,34644.336
4996,34644.910
4997,34640.707
4998,34637.543
4999,34632.875
5000,34628.266
5001,34626.449
5002,34620.832
5003,34615.000
5004,34609.438
5005,34606.633
5006,34600.926
5007,34598.992
5008,34590.160
5009,34584.809
5010,34583.312
5011,34576.117
5012,34570.773
5013,34569.133
5014,34567.930
5015,34561.484
5016,34558.406
5017,34555.000
5018,34553.641
5019,34547.543
5020,34546.562
5021,34543.141
5022,34541.672
5023,34538.645
5024,34532.043
5025,34531.816
5026,34527.430
5027,34522.559
5028,34520.422
5029,34516.570
5030,34512.566
5031,34508.543
5032,34505.480
5033,34504.137
5034,34497.820
5035,34496.828
5036,34498.402
5037,34492.551
5038,34488.062
5039,34489.379
5040,34487.562
5041,34483.293
5042,34479.902
5043,34477.391
5044,34475.242
5045,34475.848
5046,34471.125
5047,34469.156
5048,34462.047
5049,34458.816
5050,34458.574
5051,34452.762
5052,34458.207
5053,34454.301
5054,34450.328
5055,34448.188
5056,34447.195
5057,34443.824
5058,34438.781
5059,34440.477
5060,34433.355
5061,34433.695
5062,34431.016
5063,34424.914
5064,34427.828
5065,34427.105
5066,34424.688
5067,34421.629
5068,34418.875
5069,34418.188
5070,34415.074
5071,34412.113
5072,34410.281
5073,34409.582
5074,34403.945
5075,34401.449
5076,34404.066
5077,34401.629
5078,34398.953
5079,34398.129
5080,34398.383
5081,34393.922
5082,34391.469
5083,34393.602
5084,34392.695
5085,34391.527
5086,34391.242
5087,34384.422
5088,34382.070
5089,34381.480
5090,34379.715
5091,34375.602
5092,34374.840
5093,34373.305
5094,34371.812
5095,34369.000
5096,34371.043
5097,34367.922
5098,34367.480
5099,34367.492
5100,34363.379
5101,34358.367
5102,34358.598
5103,34358.766
5104,34355.711
5105,34356.887
5106,34354.918
5107,34350.930
5108,34354.641
5109,34353.852
5110,34352.645
5111,34349.250
5112,34347.070
5113,34347.953
5114,34346.910
5115,34346.676
5116,34343.695
5117,34344.648
5118,34341.629
5119,34344.234
5120,34348.223
5121,34354.414
5122,34361.031
5123,34366.906
5124,34372.816
5125,34381.043
5126,34384.895
5127,34393.062
5128,34394.668
5129,34402.816
5130,34408.652
5131,34416.570
5132,34423.352
5133,34426.027
5134,34431.773
5135,34437.613
5136,34440.938
5137,34448.125
5138,34452.398
5139,34457.117
5140,34463.043
5141,34469.742
5142,34473.621
5143,34477.695
5144,34485.172
5145,34489.309
5146,34494.145
5147,34498.660
5148,34501.590
5149,34506.020
5150,34511.270
5151,34521.531
5152,34524.043
5153,34530.453
5154,34532.113
5155,34536.555
5156,34539.695
5157,34547.930
5158,34551.133
5159,34553.391
5160,34558.598
5161,34565.605
5162,34567.855
5163,34572.426
5164,34576.375
5165,34582.035
5166,34583.562
5167,34586.039
5168,34591.133
5169,34594.496
5170,34602.922
5171,34609.227
5172,34608.105
5173,34611.520
5174,34616.480
5175,34618.582
5176,34619.645
5177,34624.117
5178,34631.160
5179,34633.414
5180,34636.715
5181,34639.156
5182,34644.980
5183,34649.605
5184,34653.387
5185,34653.984
5186,34655.699
5187,34661.285
5188,34665.020
5189,34667.945
5190,34669.324
5191,34675.504
5192,34678.418
5193,34683.230
5194,34686.645
5195,34687.742
5196,34692.207
5197,34693.008
5198,34697.090
5199,34698.871
5200,34705.250
5201,34708.008
5202,34709.547
5203,34713.191
5204,34716.852
5205,34717.844
5206,34722.477
5207,34724.746
5208,34728.410
5209,34729.301
5210,34734.828
5211,34733.086
5212,34735.898
5213,34737.848
5214,34744.078
5215,34747.914
5216,34750.359
5217,34750.207
5218,34753.953
5219,34756.004
5220,34757.324
5221,34762.355
5222,34766.672
5223,34766.348
5224,34768.391
5225,34774.547
5226,34773.047
5227,34778.707
5228,34777.324
5229,34780.582
5230,34781.949
5231,34783.680
5232,34787.172
5233,34785.527
5234,34792.379
5235,34793.727
5236,34798.016
5237,34798.078
5238,34799.219
5239,34802.082
5240,34805.055
5241,34805.262
5242,34808.285
5243,34812.652
5244,34812.480
5245,34816.363
5246,34820.898
5247,34819.035
5248,34817.691
5249,34820.262
5250,34822.781
5251,34824.965
5252,34829.117
5253,34830.414
5254,34831.551
5255,34832.059
5256,34831.566
5257,34835.625
5258,34837.547
5259,34838.723
5260,34843.562
5261,34844.426
5262,34845.492
5263,34843.168
5264,34847.074
5265,34844.453
5266,34850.695
5267,34853.879
5268,34855.617
5269,34856.656
5270,34858.879
5271,34861.141
5272,34860.648
5273,34863.637
5274,34863.441
5275,34864.180
5276,34868.609
5277,34869.195
5278,34870.738
5279,34872.402
5280,34875.625
5281,34872.578
5282,34876.105
5283,34876.375
5284,34879.707
5285,34882.160
5286,34884.676
5287,34884.250
5288,34884.102
5289,34885.102
5290,34889.938
5291,34889.820
5292,34891.789
5293,34891.445
5294,34892.238
5295,34892.105
5296,34890.809
5297,34885.160
5298,34881.445
5299,34871.715
5300,34865.922
5301,34859.625
5302,34857.102
5303,34847.176
5304,34841.781
5305,34839.570
5306,34831.258
5307,34824.188
5308,34822.414
5309,34811.859
5310,34808.688
5311,34806.039
5312,34801.543
5313,34795.039
5314,34788.594
5315,34784.277
5316,34779.250
5317,34774.543
5318,34766.223
5319,34763.320
5320,34758.625
5321,34758.504
5322,34747.336
5323,34744.773
5324,34738.316
5325,34732.395
5326,34728.023
5327,34726.375
5328,34721.273
5329,34714.848
5330,34711.488
5331,34710.680
5332,34708.949
5333,34704.391
5334,34699.812
5335,34696.824
5336,34693.055
5337,34687.023
5338,34685.230
5339,34682.480
5340,34679.578
5341,34673.727
5342,34671.809
5343,34668.871
5344,34665.914
5345,34662.035
5346,34659.195
5347,34656.930
5348,34654.559
5349,34647.395
5350,34640.617
5351,34642.965
5352,34637.930
5353,34632.664
5354,34632.973
5355,34628.426
5356,34625.934
5357,34622.906
5358,34616.629
5359,34613.613
5360,34612.180
5361,34609.469
5362,34604.289
5363,34603.418
5364,34601.738
5365,34600.914
5366,34595.648
5367,34591.426
5368,34590.250
5369,34589.062
5370,34584.293
5371,34578.551
5372,34577.863
5373,34573.730
5374,34573.504
5375,34571.008
5376,34573.109
5377,34568.539
5378,34568.855
5379,34566.137
5380,34562.398
5381,34560.039
5382,34555.641
5383,34557.180
5384,34554.281
5385,34548.480
5386,34545.020
5387,34544.605
5388,34544.023
5389,34544.078
5390,34542.555
5391,34535.746
5392,34534.711
5393,34532.141
5394,34530.727
5395,34524.418
5396,34521.309
5397,34519.582
5398,34519.602
5399,34519.684
5400,34516.531
5401,34515.027
5402,34515.820
