X,Y
598,10529.966
599,10527.698
600,10523.347
601,10521.108
602,10519.127
603,10514.937
604,10511.987
605,10509.234
606,10506.095
607,10503.469
608,10499.749
609,10495.540
610,10493.230
611,10489.946
612,10487.407
613,10484.967
614,10481.083
615,10478.956
616,10474.480
617,10472.247
618,10468.571
619,10465.049
620,10461.669
621,10459.084
622,10456.271
623,10453.619
624,10450.989
625,10448.043
626,10445.312
627,10441.616
628,10438.078
629,10435.210
630,10433.591
631,10429.595
632,10425.745
633,10423.312
634,10420.637
635,10418.136
636,10414.210
637,10411.311
638,10408.726
639,10404.169
640,10402.570
641,10399.587
642,10396.568
643,10393.784
644,10390.176
645,10387.180
646,10384.667
647,10381.798
648,10378.657
649,10376.090
650,10371.672
651,10369.902
652,10366.242
653,10363.912
654,10361.486
655,10358.433
656,10354.882
657,10351.502
658,10349.062
659,10345.694
660,10343.366
661,10340.022
662,10337.543
663,10335.109
664,10331.747
665,10329.815
666,10325.443
667,10322.502
668,10319.494
669,10316.723
670,10314.634
671,10310.371
672,10308.762
673,10304.848
674,10303.032
675,10300.006
676,10296.584
677,10293.789
678,10290.507
679,10288.750
680,10285.862
681,10282.784
682,10280.095
683,10277.591
684,10273.608
685,10270.902
686,10267.766
687,10265.006
688,10262.209
689,10259.332
690,10255.817
691,10253.813
692,10250.394
693,10247.888
694,10244.307
695,10241.970
696,10239.383
697,10237.030
698,10233.634
699,10231.158
700,10227.476
701,10224.304
702,10221.806
703,10219.485
704,10216.159
705,10213.398
706,10211.991
707,10209.182
708,10205.097
709,10201.729
710,10199.011
711,10195.850
712,10193.537
713,10192.096
714,10188.679
715,10185.143
716,10183.000
717,10179.372
718,10175.918
719,10174.633
720,10171.381
721,10168.966
722,10166.139
723,10164.539
724,10161.557
725,10157.814
726,10155.521
727,10152.458
728,10149.293
729,10146.854
730,10144.777
731,10140.531
732,10138.891
733,10135.569
734,10133.717
735,10129.825
736,10128.164
737,10125.140
738,10122.062
739,10119.606
740,10115.967
741,10113.040
742,10111.465
743,10107.863
744,10106.342
745,10102.474
746,10100.557
747,10097.812
748,10095.020
749,10092.583
750,10090.053
751,10085.854
752,10082.787
753,10080.503
754,10077.801
755,10074.959
756,10072.375
757,10069.457
758,10067.155
759,10063.369
760,10060.609
761,10058.198
762,10055.502
763,10053.524
764,10050.342
765,10047.724
766,10044.610
767,10041.556
768,10039.327
769,10036.341
770,10033.899
771,10030.709
772,10027.606
773,10024.724
774,10022.920
775,10019.738
776,10016.963
777,10014.494
778,10012.145
779,10010.117
780,10007.559
781,10004.655
782,10002.171
783,10000.506
784,9996.363
785,9994.688
786,9992.102
787,9989.094
788,9986.244
789,9983.451
790,9981.160
791,9978.508
792,9975.141
793,9972.694
794,9970.693
795,9968.441
796,9966.474
797,9962.851
798,9961.331
799,9956.909
800,9954.988
801,9951.903
802,9950.714
803,9947.271
804,9944.241
805,9942.279
806,9939.846
807,9938.969
808,9935.417
809,9932.097
810,9929.096
811,9927.988
812,9925.420
813,9922.482
814,9919.796
815,9917.470
816,9913.724
817,9912.272
818,9909.983
819,9905.278
820,9904.933
821,9901.311
822,9899.093
823,9896.506
824,9894.074
825,9890.866
826,9889.022
827,9887.545
828,9884.377
829,9882.028
830,9878.957
831,9876.501
832,9874.680
833,9871.731
834,9869.711
835,9867.089
836,9863.780
837,9861.499
838,9858.812
839,9856.557
840,9854.148
841,9851.241
842,9850.035
843,9848.201
844,9843.851
845,9841.860
846,9840.341
847,9837.403
848,9836.033
849,9832.454
850,9829.593
851,9827.167
852,9824.946
853,9823.225
854,9820.152
855,9817.833
856,9816.024
857,9812.470
858,9811.036
859,9809.198
860,9805.846
861,9804.685
862,9801.208
863,9798.855
864,9796.491
865,9794.159
866,9791.838
867,9789.051
868,9786.431
869,9784.383
870,9782.239
871,9778.983
872,9777.290
873,9775.816
874,9773.568
875,9770.735
876,9766.516
877,9765.813
878,9763.243
879,9760.278
880,9758.602
881,9756.267
882,9753.850
883,9752.869
884,9749.996
885,9748.136
886,9744.797
887,9742.662
888,9740.203
889,9737.685
890,9736.814
891,9732.643
892,9730.047
893,9728.295
894,9726.525
895,9723.995
896,9721.385
897,9720.163
898,9717.274
899,9715.297
900,9711.815
901,9710.291
902,9707.414
903,9705.642
904,9704.042
905,9700.711
906,9699.799
907,9697.568
908,9693.894
909,9692.553
910,9690.196
911,9688.338
912,9684.583
913,9684.458
914,9681.423
915,9679.580
916,9677.459
917,9675.368
918,9673.877
919,9671.112
920,9668.965
921,9666.653
922,9663.552
923,9662.871
924,9659.874
925,9657.958
926,9655.622
927,9653.589
928,9651.911
929,9650.808
930,9647.853
931,9645.565
932,9643.651
933,9640.677
934,9638.279
935,9635.437
936,9634.773
937,9632.574
938,9629.497
939,9628.440
940,9624.562
941,9623.318
942,9621.370
943,9618.004
944,9616.759
945,9614.506
946,9612.037
947,9610.243
948,9609.605
949,9606.218
950,9603.031
951,9602.800
952,9601.090
953,9597.293
954,9594.926
955,9593.358
956,9590.906
957,9588.645
958,9586.962
959,9584.296
960,9581.622
961,9579.718
962,9577.552
963,9575.121
964,9573.096
965,9571.469
966,9569.637
967,9568.189
968,9565.137
969,9563.735
970,9561.231
971,9559.613
972,9557.605
973,9554.571
974,9552.973
975,9550.018
976,9548.503
977,9546.038
978,9544.340
979,9542.713
980,9540.691
981,9538.245
982,9536.238
983,9533.334
984,9531.892
985,9530.346
986,9528.566
987,9525.819
988,9523.639
989,9521.860
990,9519.664
991,9517.723
992,9515.363
993,9512.428
994,9510.966
995,9508.649
996,9507.228
997,9505.113
998,9501.316
999,9500.187
1000,9498.021
1001,9497.342
1002,9494.977
1003,9492.935
1004,9491.210
1005,9487.834
1006,9486.685
1007,9484.235
1008,9482.844
1009,9481.630
1010,9478.350
1011,9476.041
1012,9475.144
1013,9472.641
1014,9469.760
1015,9467.427
1016,9465.020
1017,9464.528
1018,9462.879
1019,9460.746
1020,9457.882
1021,9456.843
1022,9454.354
1023,9453.220
1024,9449.920
1025,9448.127
1026,9446.482
1027,9444.624
1028,9442.784
1029,9439.500
1030,9438.789
1031,9436.336
1032,9433.118
1033,9432.271
1034,9429.127
1035,9428.301
1036,9426.778
1037,9423.855
1038,9422.076
1039,9421.484
1040,9417.756
1041,9416.889
1042,9414.354
1043,9412.260
1044,9409.540
1045,9407.836
1046,9405.849
1047,9404.081
1048,9402.355
1049,9400.442
1050,9398.471
1051,9396.978
1052,9394.657
1053,9392.213
1054,9390.764
1055,9388.971
1056,9387.354
1057,9384.632
1058,9383.265
1059,9381.396
1060,9380.017
1061,9377.327
1062,9375.039
1063,9373.547
1064,9371.147
1065,9370.272
1066,9368.041
1067,9365.823
1068,9363.730
1069,9361.376
1070,9358.673
1071,9356.847
1072,9356.531
1073,9354.087
1074,9352.188
1075,9350.340
1076,9348.716
1077,9346.983
1078,9344.164
1079,9342.859
1080,9340.329
1081,9338.690
1082,9336.949
1083,9335.708
1084,9333.342
1085,9331.688
1086,9328.937
1087,9327.629
1088,9324.982
1089,9323.662
1090,9321.825
1091,9319.292
1092,9318.308
1093,9315.810
1094,9313.727
1095,9311.632
1096,9310.713
1097,9308.887
1098,9305.153
1099,9303.681
1100,9302.870
1101,9299.250
1102,9298.599
1103,9296.528
1104,9294.852
1105,9292.217
1106,9290.402
1107,9289.621
1108,9286.493
1109,9285.074
1110,9283.187
1111,9280.565
1112,9279.835
1113,9278.056
1114,9275.761
1115,9273.361
1116,9271.614
1117,9270.121
1118,9267.789
1119,9266.542
1120,9263.723
1121,9262.446
1122,9260.838
1123,9259.353
1124,9257.363
1125,9255.573
1126,9253.133
1127,9251.540
1128,9249.450
1129,9248.103
1130,9246.197
1131,9245.115
1132,9243.560
1133,9242.230
1134,9239.682
1135,9236.536
1136,9235.655
1137,9234.409
1138,9231.651
1139,9230.727
1140,9228.979
1141,9226.012
1142,9224.296
1143,9222.050
1144,9220.991
1145,9219.179
1146,9216.929
1147,9215.314
1148,9213.419
1149,9212.510
1150,9210.467
1151,9208.870
1152,9205.993
1153,9204.577
1154,9203.226
1155,9200.597
1156,9198.915
1157,9197.962
1158,9195.803
1159,9193.564
1160,9192.493
1161,9190.666
1162,9189.007
1163,9186.279
1164,9185.381
1165,9182.534
1166,9181.717
1167,9179.637
1168,9177.984
1169,9176.633
1170,9174.706
1171,9172.992
1172,9170.318
1173,9169.948
1174,9167.484
1175,9165.951
1176,9164.824
1177,9162.749
1178,9161.815
1179,9159.847
1180,9157.376
1181,9155.032
1182,9154.260
1183,9151.541
1184,9150.204
1185,9148.191
1186,9145.942
1187,9144.457
1188,9143.362
1189,9141.604
1190,9140.008
1191,9137.087
1192,9136.260
1193,9135.297
1194,9132.944
1195,9131.720
1196,9130.089
1197,9128.272
1198,9126.319
1199,9124.345
1200,9122.518
1201,9120.850
1202,9119.227
1203,9117.593
1204,9115.802
1205,9113.674
1206,9111.881
1207,9110.155
1208,9108.732
1209,9106.632
1210,9105.618
1211,9104.491
1212,9101.799
1213,9101.325
1214,9098.737
1215,9098.088
1216,9096.015
1217,9093.139
1218,9091.516
1219,9091.041
1220,9088.664
1221,9087.359
1222,9085.310
1223,9082.821
1224,9081.699
1225,9079.477
1226,9077.234
1227,9077.278
1228,9074.894
1229,9074.073
1230,9071.065
1231,9071.038
1232,9069.221
1233,9066.141
1234,9065.774
1235,9064.986
1236,9062.492
1237,9059.850
1238,9058.577
1239,9057.487
1240,9056.609
1241,9052.523
1242,9052.097
1243,9050.809
1244,9047.688
1245,9046.677
1246,9044.858
1247,9043.883
1248,9042.655
1249,9041.193
1250,9039.744
1251,9036.923
1252,9035.606
1253,9034.159
1254,9032.494
1255,9031.248
1256,9029.505
1257,9028.668
1258,9026.946
1259,9025.673
1260,9022.902
1261,9021.546
1262,9019.657
1263,9019.071
1264,9016.788
1265,9014.114
1266,9013.789
1267,9011.868
1268,9011.474
1269,9010.022
1270,9007.636
1271,9006.447
1272,9004.241
1273,9003.095
1274,9001.350
1275,9000.021
1276,8998.766
1277,8996.038
1278,8995.927
1279,8994.018
1280,8991.807
1281,8990.522
1282,8989.438
1283,8987.356
1284,8985.117
1285,8983.066
1286,8981.581
1287,8979.880
1288,8979.353
1289,8978.013
1290,8976.936
1291,8974.889
1292,8973.350
1293,8971.422
1294,8969.991
1295,8967.988
1296,8968.312
1297,8965.270
1298,8964.370
1299,8961.655
1300,8961.373
1301,8959.522
1302,8958.198
1303,8956.848
1304,8953.821
1305,8953.309
1306,8951.681
1307,8950.659
1308,8948.812
1309,8947.610
1310,8945.586
1311,8945.170
1312,8942.034
1313,8941.025
1314,8938.931
1315,8937.860
1316,8936.762
1317,8934.111
1318,8932.948
1319,8931.861
1320,8930.214
1321,8929.454
1322,8927.210
1323,8926.083
1324,8924.321
1325,8922.668
1326,8921.113
1327,8920.554
1328,8918.720
1329,8916.548
1330,8914.928
1331,8913.487
1332,8912.746
1333,8909.938
1334,8909.545
1335,8907.456
1336,8906.761
1337,8905.158
1338,8903.253
1339,8901.482
1340,8900.414
1341,8899.396
1342,8896.897
1343,8894.211
1344,8893.673
1345,8893.107
1346,8891.245
1347,8889.148
1348,8887.218
1349,8886.006
1350,8885.776
1351,8882.941
1352,8882.281
1353,8880.246
1354,8878.664
1355,8877.580
1356,8875.914
1357,8874.453
1358,8873.564
1359,8871.120
1360,8868.953
1361,8867.341
1362,8867.294
1363,8865.126
1364,8863.364
1365,8862.175
1366,8860.201
1367,8859.201
1368,8857.003
1369,8856.632
1370,8855.265
1371,8852.933
1372,8852.438
1373,8850.259
1374,8849.460
1375,8847.642
1376,8846.583
1377,8844.692
1378,8842.479
1379,8840.456
1380,8839.317
1381,8838.467
1382,8836.883
1383,8836.229
1384,8833.407
1385,8832.604
1386,8831.279
1387,8830.593
1388,8828.781
1389,8825.752
1390,8825.186
1391,8823.041
1392,8821.532
1393,8819.109
1394,8818.242
1395,8817.274
1396,8815.332
1397,8815.315
1398,8813.882
1399,8810.647
1400,8810.052
1401,8809.456
1402,8807.511
1403,8806.175
1404,8804.904
1405,8802.567
1406,8801.733
1407,8800.526
1408,8798.897
1409,8797.813
1410,8795.616
1411,8794.899
1412,8792.609
1413,8791.299
1414,8789.276
1415,8787.615
1416,8786.883
1417,8786.578
1418,8784.374
1419,8782.958
1420,8781.326
1421,8780.288
1422,8779.015
1423,8776.981
1424,8775.579
1425,8773.038
1426,8772.988
1427,8769.752
1428,8769.037
1429,8767.998
1430,8766.515
1431,8765.661
1432,8763.572
1433,8762.722
1434,8761.301
1435,8758.366
1436,8757.624
1437,8755.931
1438,8754.530
1439,8754.336
1440,8753.255
1441,8750.945
1442,8749.217
1443,8747.694
1444,8746.666
1445,8745.126
1446,8743.021
1447,8741.105
1448,8739.747
1449,8738.975
1450,8737.075
1451,8735.211
1452,8735.397
1453,8732.815
1454,8731.604
1455,8730.255
1456,8728.628
1457,8727.266
1458,8725.700
1459,8724.284
1460,8723.631
1461,8721.329
1462,8720.161
1463,8719.626
1464,8716.637
1465,8715.553
1466,8714.723
1467,8713.196
1468,8712.497
1469,8710.500
1470,8709.605
1471,8708.847
1472,8708.206
1473,8706.448
1474,8704.817
1475,8703.609
1476,8701.990
1477,8700.290
1478,8699.227
1479,8697.615
1480,8696.090
1481,8694.840
1482,8693.476
1483,8692.999
1484,8691.090
1485,8689.186
1486,8688.003
1487,8686.956
1488,8685.269
1489,8683.994
1490,8682.186
1491,8681.034
1492,8679.048
1493,8678.027
1494,8676.933
1495,8676.018
1496,8674.072
1497,8672.856
1498,8671.393
1499,8669.755
1500,8668.351
1501,8666.562
1502,8664.992
1503,8664.993
1504,8663.223
1505,8661.318
1506,8660.281
1507,8659.443
1508,8658.169
1509,8656.554
1510,8653.673
1511,8653.030
1512,8652.322
1513,8650.975
1514,8649.657
1515,8647.269
1516,8647.087
1517,8645.724
1518,8643.303
1519,8643.333
1520,8641.671
1521,8639.463
1522,8638.377
1523,8636.730
1524,8636.207
1525,8633.593
1526,8633.467
1527,8632.468
1528,8630.397
1529,8629.702
1530,8627.785
1531,8625.959
1532,8625.510
1533,8623.701
1534,8622.755
1535,8621.092
1536,8620.397
1537,8618.420
1538,8617.479
1539,8615.474
1540,8614.423
1541,8612.779
1542,8612.326
1543,8609.639
1544,8609.640
1545,8608.193
1546,8606.144
1547,8604.745
1548,8603.577
1549,8603.208
1550,8601.058
1551,8599.745
1552,8598.740
1553,8597.974
1554,8596.280
1555,8594.752
1556,8593.096
1557,8592.611
1558,8590.483
1559,8589.174
1560,8588.773
1561,8587.809
1562,8586.296
1563,8584.375
1564,8582.882
1565,8581.208
1566,8580.171
1567,8578.006
1568,8577.504
1569,8576.005
1570,8575.906
1571,8575.302
1572,8571.603
1573,8571.018
1574,8570.479
1575,8568.133
1576,8568.530
1577,8566.451
1578,8565.451
1579,8564.743
1580,8562.223
1581,8562.095
1582,8559.733
1583,8559.790
1584,8557.527
1585,8555.797
1586,8554.143
1587,8552.754
1588,8552.087
1589,8551.876
1590,8549.510
1591,8549.002
1592,8547.952
1593,8546.835
1594,8545.454
1595,8543.454
1596,8542.673
1597,8541.368
1598,8539.945
1599,8538.572
1600,8537.839
1601,8536.846
1602,8535.487
1603,8533.599
1604,8533.906
1605,8532.001
1606,8530.645
1607,8528.779
1608,8527.603
1609,8527.133
1610,8525.119
1611,8523.382
1612,8522.917
1613,8521.599
1614,8518.794
1615,8519.748
1616,8518.028
1617,8517.629
1618,8515.441
1619,8513.505
1620,8513.536
1621,8511.506
1622,8510.364
1623,8509.354
1624,8507.881
1625,8506.601
1626,8505.413
1627,8504.891
1628,8503.118
1629,8501.979
1630,8500.002
1631,8499.265
1632,8498.809
1633,8496.592
1634,8495.881
1635,8494.248
1636,8492.562
1637,8492.103
1638,8491.123
1639,8489.681
1640,8489.071
1641,8487.484
1642,8487.260
1643,8484.607
1644,8483.624
1645,8482.541
1646,8480.954
1647,8480.847
1648,8479.354
1649,8478.127
1650,8476.051
1651,8474.400
1652,8474.579
1653,8473.186
1654,8470.540
1655,8469.568
1656,8468.602
1657,8467.688
1658,8466.691
1659,8464.219
1660,8463.432
1661,8462.929
1662,8460.785
1663,8459.575
1664,8459.063
1665,8457.143
1666,8456.314
1667,8455.663
1668,8454.655
1669,8453.603
1670,8452.155
1671,8451.071
1672,8449.106
1673,8448.997
1674,8446.544
1675,8446.561
1676,8445.285
1677,8442.812
1678,8441.664
1679,8441.196
1680,8439.961
1681,8437.885
1682,8436.569
1683,8435.504
1684,8435.102
1685,8434.369
1686,8431.834
1687,8430.864
1688,8430.162
1689,8429.208
1690,8427.463
1691,8425.608
1692,8425.112
1693,8424.006
1694,8422.733
1695,8421.266
1696,8421.269
1697,8418.699
1698,8416.692
1699,8416.555
1700,8414.973
1701,8413.942
1702,8412.527
1703,8411.933
1704,8409.701
1705,8408.640
1706,8408.262
1707,8406.933
1708,8406.408
1709,8404.980
1710,8404.822
1711,8402.008
1712,8401.571
1713,8400.905
1714,8399.417
1715,8397.691
1716,8397.908
1717,8395.872
1718,8393.727
1719,8393.475
1720,8392.393
1721,8390.543
1722,8389.341
1723,8388.529
1724,8386.921
1725,8385.480
1726,8384.633
1727,8382.929
1728,8381.624
1729,8381.171
1730,8378.614
1731,8379.091
1732,8377.469
1733,8375.939
1734,8374.298
1735,8373.082
1736,8371.974
1737,8370.840
1738,8368.896
1739,8368.798
1740,8367.939
1741,8366.067
1742,8365.112
1743,8364.295
1744,8362.748
1745,8360.966
1746,8360.010
1747,8359.947
1748,8358.704
1749,8356.280
1750,8356.074
1751,8354.604
1752,8354.113
1753,8352.912
1754,8350.164
1755,8350.023
1756,8348.587
1757,8348.734
1758,8346.266
1759,8346.006
1760,8344.401
1761,8343.513
1762,8341.610
1763,8340.022
1764,8340.018
1765,8337.619
1766,8337.127
1767,8336.085
1768,8334.768
1769,8332.310
1770,8332.701
1771,8330.722
1772,8329.419
1773,8328.911
1774,8327.918
1775,8325.550
1776,8324.129
1777,8324.035
1778,8322.026
1779,8321.021
1780,8319.057
1781,8318.439
1782,8317.086
1783,8315.506
1784,8314.212
1785,8312.811
1786,8312.446
1787,8311.648
1788,8310.146
1789,8308.943
1790,8307.060
1791,8306.600
1792,8305.186
1793,8304.037
1794,8301.985
1795,8300.979
1796,8299.617
1797,8299.561
1798,8298.534
1799,8296.400
1800,8296.381
1801,8295.328
1802,8293.657
1803,8293.714
1804,8290.934
1805,8290.159
1806,8289.038
1807,8288.161
1808,8286.971
1809,8284.794
1810,8284.429
1811,8281.806
1812,8282.086
1813,8280.401
1814,8279.629
1815,8278.098
1816,8276.905
1817,8275.513
1818,8274.242
1819,8274.196
1820,8272.938
1821,8271.526
1822,8270.334
1823,8268.425
1824,8267.648
1825,8267.031
1826,8265.864
1827,8263.752
1828,8263.246
1829,8262.117
1830,8262.128
1831,8260.164
1832,8259.451
1833,8258.333
1834,8256.140
1835,8255.990
1836,8255.073
1837,8252.794
1838,8251.785
1839,8250.808
1840,8250.121
1841,8248.010
1842,8247.083
1843,8247.227
1844,8245.824
1845,8244.350
1846,8243.062
1847,8242.121
1848,8240.351
1849,8238.719
1850,8239.563
1851,8236.388
1852,8236.219
1853,8234.320
1854,8233.219
1855,8232.938
1856,8231.101
1857,8230.441
1858,8228.469
1859,8227.901
1860,8226.550
1861,8225.521
1862,8224.579
1863,8224.076
1864,8222.987
1865,8221.615
1866,8220.501
1867,8220.006
1868,8218.607
1869,8216.594
1870,8215.385
1871,8215.485
1872,8213.504
